MLS #,City,Zip,Bedrooms,Total Baths,SqFt,Acres,Year Built,List Date,Closing Date,List Price,Sold Price,Days on Market,Over Asking,Lat,Lon,Cluster,Price per SqFt
2505771,Apex,27502,4,4,2214,1,2023,2023-04-18,2023-08-17,485000,480000,121,-5000,35.7225,-78.8408,2,216.80216802168022
2460758,Cary,27519,2,3,1616,1,2008,2022-07-07,2022-09-30,375000,370000,85,-5000,35.8072,-78.887,1,228.96039603960395
2527363,Wake Forest,27587,3,3,1691,1,2011,2023-08-17,2023-10-06,375000,370000,50,-5000,35.9815,-78.5392,0,218.8054405677114
2536773,Durham,27713,3,3,1677,1,1996,2023-10-12,2023-11-21,375000,370000,40,-5000,35.9112,-78.9178,1,220.63208109719739
2508018,Apex,27502,4,4,2201,1,2023,2023-04-30,2023-09-29,487690,482690,152,-5000,35.7225,-78.8408,2,219.30486142662426
2505402,Apex,27502,4,4,2227,1,2023,2023-04-15,2023-08-22,485000,480000,129,-5000,35.7225,-78.8408,2,215.5365963179165
2458898,Apex,27502,4,4,2227,1,2022,2022-06-28,2022-12-20,475000,470000,175,-5000,35.7225,-78.8408,2,211.04625056129322
2520822,Graham,27253,3,2,2146,1,2021,2023-07-11,2023-10-30,385000,380000,111,-5000,36.031,-79.3814,4,177.07362534948743
2509144,Apex,27502,4,4,2214,1,2023,2023-05-05,2023-09-22,481000,476000,140,-5000,35.7225,-78.8408,2,214.9954832881662
2533297,Apex,27502,2,3,1718,1,2014,2023-09-21,2023-10-06,385000,380000,15,-5000,35.7225,-78.8408,2,221.18742724097788
2512864,Apex,27502,4,4,2227,1,2023,2023-05-25,2023-09-28,489000,484000,126,-5000,35.7225,-78.8408,2,217.3327346205658
2507743,Apex,27502,4,4,2227,1,2023,2023-04-28,2023-08-29,488000,483000,123,-5000,35.7225,-78.8408,2,216.88370004490346
2500542,Lillington,27546,3,4,1422,1,2006,2023-03-19,2023-07-14,210000,205000,117,-5000,35.332,-78.9212,2,144.1631504922644
2507927,Apex,27502,4,4,2227,1,2023,2023-04-29,2023-08-15,488000,483000,108,-5000,35.7225,-78.8408,2,216.88370004490346
2482139,Cary,27511,2,2,1000,1,1985,2022-11-03,2022-12-12,225000,220000,39,-5000,35.7641,-78.7786,2,220.0
2539219,Raleigh,27604,3,3,1410,1,2004,2023-10-26,2023-12-08,295000,290000,43,-5000,35.8334,-78.5799,0,205.67375886524823
2443440,Pittsboro,27312,3,2,2235,1,1985,2022-04-20,2022-05-24,385000,380000,34,-5000,35.7694,-79.1755,1,170.02237136465325
10013926,Raleigh,27616,3,3,2618,1,2003,2024-02-28,2024-04-10,338000,333000,42,-5000,35.8673,-78.5381,0,127.19633307868602
2474353,Cary,27513,2,3,1274,1,1986,2022-09-15,2022-11-10,340000,335000,56,-5000,35.7956,-78.7941,2,262.9513343799058
2434735,Durham,27713,3,3,1710,1,2019,2022-03-04,2022-04-13,420000,415000,40,-5000,35.9112,-78.9178,1,242.69005847953215
2534392,Apex,27502,3,3,1856,1,2020,2023-09-28,2023-11-15,425000,420000,48,-5000,35.7225,-78.8408,2,226.29310344827587
2365030,Chapel Hill,27516,3,3,1870,1,1996,2021-02-04,2021-03-10,365000,360000,34,-5000,35.9162,-79.0999,1,192.5133689839572
2440767,Cary,27511,2,3,1713,1,1984,2022-04-06,2022-05-10,345000,340000,34,-5000,35.7641,-78.7786,2,198.48219497956802
2540631,Raleigh,27610,2,3,1638,1,2023,2023-11-04,2024-05-17,380000,375000,195,-5000,35.7667,-78.6008,0,228.93772893772893
2442950,Clayton,27527,3,4,2027,2,2011,2022-04-16,2022-05-25,350000,345000,39,-5000,35.6577,-78.3837,3,170.2022693635915
2472408,Durham,27703,3,3,1868,1,2018,2022-09-04,2022-11-22,415000,410000,79,-5000,35.9781,-78.8439,1,219.48608137044968
2523232,Apex,27502,4,4,2227,1,2023,2023-07-24,2023-11-30,503000,498000,129,-5000,35.7225,-78.8408,2,223.61921867983835
2478399,Durham,27707,2,3,1172,1,1995,2022-10-10,2022-11-01,225000,220000,22,-5000,35.9631,-78.9315,1,187.7133105802048
2540348,Durham,27713,4,4,2343,1,2020,2023-11-02,2023-12-04,450000,445000,32,-5000,35.9112,-78.9178,1,189.92744344857022
2536081,Durham,27703,3,4,1637,1,2007,2023-10-06,2023-12-28,290000,285000,83,-5000,35.9781,-78.8439,1,174.0989615149664
2450182,Clayton,27527,4,3,1445,1,2022,2022-05-19,2022-10-14,294900,289900,148,-5000,35.6577,-78.3837,3,200.62283737024222
2511257,Raleigh,27615,3,3,1500,1,2007,2023-05-17,2023-06-29,325000,320000,43,-5000,35.8887,-78.6393,0,213.33333333333334
2503936,Rolesville,27571,3,3,1687,1,2013,2023-04-07,2023-06-12,325000,320000,66,-5000,35.9156,-78.4658,0,189.68583283935982
2495729,Gibsonville,27249,3,3,2031,1,2005,2023-02-17,2023-04-12,325000,320000,54,-5000,36.1183,-79.5685,4,157.55785327424914
2500067,Apex,27502,4,4,2227,1,2023,2023-03-16,2023-06-27,476000,471000,103,-5000,35.7225,-78.8408,2,211.49528513695554
2495797,Apex,27502,4,4,2214,1,2022,2023-02-18,2023-05-26,476000,471000,97,-5000,35.7225,-78.8408,2,212.73712737127371
2518783,Raleigh,27617,2,3,1426,1,2005,2023-06-28,2023-08-01,325000,320000,34,-5000,35.9034,-78.7447,0,224.4039270687237
2416484,Durham,27703,2,3,1369,1,2011,2021-10-29,2022-01-13,280000,275000,76,-5000,35.9781,-78.8439,1,200.87655222790357
2500263,Apex,27502,4,4,2227,1,2023,2023-03-17,2023-05-31,487500,482500,75,-5000,35.7225,-78.8408,2,216.6591827570723
2508723,Raleigh,27617,4,3,2235,1,2013,2023-05-04,2023-06-12,500000,495000,39,-5000,35.9034,-78.7447,0,221.4765100671141
2529895,Chapel Hill,27516,2,3,1330,1,2000,2023-08-31,2023-11-16,430000,425000,77,-5000,35.9162,-79.0999,1,319.54887218045116
2497398,Holly Springs,27540,3,3,1717,1,2019,2023-03-01,2023-04-10,375000,370000,40,-5000,35.6263,-78.8458,2,215.49213744903903
2470242,Wake Forest,27587,3,2,1431,1,1998,2022-08-23,2022-12-09,292000,287000,108,-5000,35.9815,-78.5392,0,200.55904961565338
2506465,Mebane,27302,3,2,1626,1,2019,2023-04-21,2023-05-30,375000,370000,39,-5000,36.0979,-79.2719,4,227.55227552275522
2497557,Raleigh,27616,2,2,1202,1,1980,2023-03-02,2023-04-12,230000,225000,41,-5000,35.8673,-78.5381,0,187.18801996672212
2475491,Durham,27707,2,2,1091,1,1984,2022-09-22,2022-11-10,250000,245000,49,-5000,35.9631,-78.9315,1,224.5646196150321
2473250,Whitsett,27377,3,3,1589,1,2018,2022-09-09,2023-05-02,215000,210000,235,-5000,36.033,-79.5972,4,132.15859030837004
2511388,Cary,27519,3,3,1998,1,2003,2023-05-17,2023-06-23,480000,475000,37,-5000,35.8072,-78.887,1,237.73773773773775
2499280,Durham,27704,3,3,2600,2,2002,2023-03-11,2023-04-21,250000,245000,41,-5000,36.0383,-78.8764,1,94.23076923076923
2504060,Apex,27502,4,4,2227,1,2023,2023-04-08,2023-06-23,480000,475000,76,-5000,35.7225,-78.8408,2,213.29142343960484
2495798,Apex,27502,4,4,2214,1,2022,2023-02-18,2023-06-28,480000,475000,130,-5000,35.7225,-78.8408,2,214.54381210478772
2452797,Cary,27519,4,4,2188,1,2022,2022-06-01,2022-06-21,570195,565195,20,-5000,35.8072,-78.887,1,258.3158135283364
2500556,Raleigh,27612,4,4,2232,1,2006,2023-03-20,2023-04-18,480000,475000,29,-5000,35.852,-78.6841,0,212.8136200716846
2501717,Durham,27704,3,3,2224,1,2004,2023-03-26,2023-05-26,325000,320000,61,-5000,36.0383,-78.8764,1,143.88489208633092
2501102,Wilmington,28412,2,2,1046,2,2005,2023-03-23,2023-05-19,250000,245000,57,-5000,34.1572,-77.9141,3,234.22562141491395
2468353,Wake Forest,27587,3,3,1456,1,2004,2022-08-12,2022-11-17,287000,282000,97,-5000,35.9815,-78.5392,0,193.6813186813187
2473705,Wake Forest,27587,2,3,1300,1,2008,2022-09-12,2022-10-19,315000,310000,37,-5000,35.9815,-78.5392,0,238.46153846153845
2513666,Durham,27713,3,3,1983,1,2005,2023-05-31,2023-07-12,340000,335000,42,-5000,35.9112,-78.9178,1,168.93595562279376
2540514,Durham,27713,3,3,1983,1,2021,2023-11-03,2023-12-08,445000,440000,35,-5000,35.9112,-78.9178,1,221.88603126575896
2517456,Raleigh,27610,3,3,1672,1,2017,2023-06-20,2023-08-17,296000,291000,58,-5000,35.7667,-78.6008,0,174.04306220095694
2422430,Mebane,27302,2,3,1552,1,2006,2021-12-08,2022-01-19,255000,250000,42,-5000,36.0979,-79.2719,4,161.08247422680412
2464770,Durham,27705,2,2,1219,1,1988,2022-07-26,2022-10-07,275000,270000,73,-5000,36.0218,-78.9478,1,221.49302707136997
2471926,Durham,27703,3,3,1541,1,2006,2022-09-01,2022-10-13,265000,260000,42,-5000,35.9781,-78.8439,1,168.72160934458145
2477194,Fuquay Varina,27526,4,3,2375,1,2022,2022-10-03,2023-04-28,410000,405000,207,-5000,35.58,-78.7908,2,170.52631578947367
2508516,Knightdale,27545,3,3,1500,1,2006,2023-05-03,2023-06-22,290000,285000,50,-5000,35.7789,-78.4898,0,190.0
2522901,Raleigh,27616,3,3,1632,1,2012,2023-07-21,2023-09-13,320000,315000,54,-5000,35.8673,-78.5381,0,193.01470588235293
2496457,Wake Forest,27587,3,3,1854,1,2012,2023-02-23,2023-04-06,435000,430000,42,-5000,35.9815,-78.5392,0,231.9309600862999
2499108,Raleigh,27617,2,3,1382,1,2005,2023-03-08,2023-05-30,315000,310000,83,-5000,35.9034,-78.7447,0,224.31259044862517
2482763,Raleigh,27616,2,2,1045,1,1987,2022-11-08,2023-06-02,220000,215000,206,-5000,35.8673,-78.5381,0,205.74162679425837
2504441,Knightdale,27545,3,3,1566,1,2006,2023-04-11,2023-05-01,290000,285000,20,-5000,35.7789,-78.4898,0,181.99233716475095
2507748,Holly Springs,27540,4,3,2215,1,2019,2023-04-28,2023-06-21,435000,430000,54,-5000,35.6263,-78.8458,2,194.13092550790068
2466398,Knightdale,27545,2,3,1301,1,2005,2022-08-03,2022-10-05,265000,260000,63,-5000,35.7789,-78.4898,0,199.84627209838587
2535351,Raleigh,27610,3,3,1688,1,2007,2023-10-03,2023-11-15,255000,250000,43,-5000,35.7667,-78.6008,0,148.1042654028436
2484296,Fuquay Varina,27526,3,3,1915,1,2023,2022-11-18,2023-05-02,379210,374210,165,-5000,35.58,-78.7908,2,195.40992167101828
2467637,Morrisville,27560,3,3,1506,1,2000,2022-08-10,2022-10-17,394000,389000,68,-5000,35.8344,-78.8466,1,258.30013280212484
2510073,Burlington,27215,3,3,1798,1,2006,2023-05-11,2023-06-20,260000,255000,40,-5000,36.0318,-79.4889,4,141.8242491657397
2506907,Mebane,27302,3,3,1429,1,2021,2023-04-24,2023-06-07,310000,305000,44,-5000,36.0979,-79.2719,4,213.43596920923724
2495677,Durham,27703,4,4,2227,1,2023,2023-02-17,2023-04-25,460000,455000,67,-5000,35.9781,-78.8439,1,204.31073192635833
2511580,Raleigh,27617,3,4,1887,1,2005,2023-05-18,2023-06-29,365000,360000,42,-5000,35.9034,-78.7447,0,190.77901430842607
2493684,Chapel Hill,27516,3,3,1964,1,2023,2023-02-04,2023-06-14,459900,454900,130,-5000,35.9162,-79.0999,1,231.61914460285132
2507509,Raleigh,27603,3,4,2050,1,2020,2023-04-27,2023-06-07,365000,360000,41,-5000,35.7076,-78.6563,2,175.609756097561
2506901,Wake Forest,27587,3,3,1717,1,2018,2023-04-24,2023-06-01,330000,325000,38,-5000,35.9815,-78.5392,0,189.2836342457775
2494264,Raleigh,27612,3,4,2195,1,2007,2023-02-09,2023-04-24,470000,465000,74,-5000,35.852,-78.6841,0,211.84510250569477
2370184,Raleigh,27605,3,4,2858,1,2020,2021-03-04,2021-10-12,1125000,1120000,222,-5000,35.7908,-78.653,0,391.88243526941915
2431767,Raleigh,27606,3,4,1280,1,2002,2022-02-16,2022-03-25,265000,260000,37,-5000,35.7645,-78.7112,2,203.125
2529076,Holly Springs,27540,3,3,1802,1,2015,2023-08-25,2023-10-26,440000,435000,62,-5000,35.6263,-78.8458,2,241.3984461709212
2496595,Raleigh,27616,3,3,1714,1,2002,2023-02-24,2023-04-10,370000,365000,45,-5000,35.8673,-78.5381,0,212.9521586931155
2422573,Raleigh,27604,3,3,1330,1,2003,2021-12-09,2022-03-11,275000,270000,92,-5000,35.8334,-78.5799,0,203.00751879699249
2470355,Raleigh,27612,2,3,1374,1,1985,2022-08-24,2022-10-20,285000,280000,57,-5000,35.852,-78.6841,0,203.78457059679766
2424121,Apex,27502,3,3,1506,1,2003,2021-12-21,2022-01-26,330000,325000,36,-5000,35.7225,-78.8408,2,215.8034528552457
2512613,Raleigh,27616,3,3,2126,1,2021,2023-05-24,2023-08-03,345000,340000,71,-5000,35.8673,-78.5381,0,159.9247412982126
2513837,Raleigh,27609,2,2,1214,1,1981,2023-06-01,2023-07-20,300000,295000,49,-5000,35.848,-78.6317,0,242.99835255354202
2501518,Cary,27519,2,3,1378,1,2008,2023-03-24,2023-06-30,370000,365000,98,-5000,35.8072,-78.887,1,264.8766328011611
2490777,Pittsboro,27312,3,3,2032,1,1985,2023-01-17,2023-05-25,470000,465000,128,-5000,35.7694,-79.1755,1,228.83858267716536
2476973,Cary,27511,2,2,1323,1,1990,2022-09-30,2022-12-07,325000,320000,68,-5000,35.7641,-78.7786,2,241.8745275888133
2464924,Morrisville,27560,3,3,1732,1,2018,2022-07-27,2022-10-27,400000,395000,92,-5000,35.8344,-78.8466,1,228.06004618937644
2497533,Raleigh,27615,3,4,1748,1,1984,2023-03-02,2023-05-03,375000,370000,62,-5000,35.8887,-78.6393,0,211.67048054919908
2480331,Raleigh,27612,2,3,1375,1,2006,2022-10-21,2022-12-15,315000,310000,55,-5000,35.852,-78.6841,0,225.45454545454547
2499236,Apex,27502,4,4,2227,1,2023,2023-03-11,2023-05-31,492500,487500,81,-5000,35.7225,-78.8408,2,218.90435563538392
2495795,Apex,27502,4,4,2227,1,2022,2023-02-18,2023-05-22,492500,487500,93,-5000,35.7225,-78.8408,2,218.90435563538392
2499223,Apex,27502,4,4,2227,1,2023,2023-03-11,2023-06-29,492000,487000,110,-5000,35.7225,-78.8408,2,218.67983834755276
2474113,Durham,27703,4,3,1588,1,2014,2022-09-14,2022-12-29,315000,310000,106,-5000,35.9781,-78.8439,1,195.21410579345087
2472613,Apex,27539,3,4,1706,1,2017,2022-09-06,2022-10-25,392000,387000,49,-5000,35.7225,-78.8408,2,226.8464243845252
2531947,Durham,27704,3,2,1183,1,1984,2023-09-13,2023-10-18,255000,250000,35,-5000,36.0383,-78.8764,1,211.3271344040575
2534313,Chapel Hill,27516,4,4,2400,1,1998,2023-09-27,2023-10-25,589000,584000,28,-5000,35.9162,-79.0999,1,243.33333333333334
2511832,Wendell,27591,3,3,1674,1,2020,2023-05-19,2023-07-19,330000,325000,61,-5000,35.798,-78.3926,3,194.1457586618877
2505348,Wake Forest,27587,3,3,1707,1,2006,2023-04-14,2023-06-13,330000,325000,60,-5000,35.9815,-78.5392,0,190.3925014645577
2493222,Wake Forest,27587,4,3,2433,1,2019,2023-02-02,2023-04-27,365000,360000,84,-5000,35.9815,-78.5392,0,147.96547472256472
2496049,Mebane,27302,3,2,1518,1,2016,2023-02-21,2023-05-03,369000,364000,71,-5000,36.0979,-79.2719,4,239.78919631093544
2418790,Raleigh,27612,2,2,1178,1,1983,2021-11-12,2022-02-10,220000,215000,90,-5000,35.852,-78.6841,0,182.51273344651952
10018578,Cary,27519,3,4,1781,1,2007,2024-03-21,2024-05-14,399000,394000,54,-5000,35.8072,-78.887,1,221.22403144300955
2462477,Raleigh,27601,2,2,896,1,1987,2022-07-15,2022-10-21,325000,320000,98,-5000,35.7727,-78.6324,0,357.14285714285717
2480847,Raleigh,27614,2,3,1371,1,2006,2022-10-25,2022-11-30,295000,290000,36,-5000,35.9457,-78.6433,0,211.5244347191831
2518927,Rolesville,27571,3,3,1655,1,2016,2023-06-29,2023-08-08,325000,320000,40,-5000,35.9156,-78.4658,0,193.3534743202417
2432424,Raleigh,27612,2,3,1292,1,2006,2022-02-20,2022-03-31,335000,330000,39,-5000,35.852,-78.6841,0,255.41795665634675
2471492,Raleigh,27606,2,3,1356,1,2014,2022-08-30,2022-10-17,315000,310000,48,-5000,35.7645,-78.7112,2,228.61356932153393
2534056,Raleigh,27616,2,3,1259,1,2006,2023-09-25,2023-12-18,250000,245000,84,-5000,35.8673,-78.5381,0,194.59888800635426
2426866,Clayton,27527,3,3,1673,1,2004,2022-01-13,2022-03-11,282000,277000,57,-5000,35.6577,-78.3837,3,165.57083084279736
2502733,Durham,27713,3,3,2056,1,2020,2023-03-31,2023-05-18,395000,390000,48,-5000,35.9112,-78.9178,1,189.6887159533074
2465720,Angier,27501,2,3,1156,1,2022,2022-07-30,2022-10-12,249900,244900,74,-5000,35.4897,-78.7249,2,211.85121107266437
2509592,Durham,27703,3,3,1540,1,2015,2023-05-08,2023-06-29,340000,335000,52,-5000,35.9781,-78.8439,1,217.53246753246754
2540678,Whitsett,27377,2,3,1104,1,2003,2023-11-02,2023-12-19,195000,190000,47,-5000,36.033,-79.5972,4,172.1014492753623
2492902,Durham,27713,3,3,1951,1,2023,2023-01-31,2023-05-19,445000,440000,108,-5000,35.9112,-78.9178,1,225.5253716043055
2420444,Durham,27705,2,2,1280,1,1984,2021-11-23,2022-01-11,235000,230000,49,-5000,36.0218,-78.9478,1,179.6875
2336691,Raleigh,27612,3,3,2485,1,2001,2020-08-12,2021-01-15,415000,410000,156,-5000,35.852,-78.6841,0,164.98993963782695
2542268,Clayton,27527,3,3,2174,1,2023,2023-11-16,2023-12-28,364900,359900,42,-5000,35.6577,-78.3837,3,165.5473781048758
2458642,Raleigh,27615,3,3,1520,1,2008,2022-06-27,2022-08-01,335000,330000,35,-5000,35.8887,-78.6393,0,217.10526315789474
2466455,Apex,27502,2,3,1365,1,2003,2022-08-04,2022-09-21,335000,330000,48,-5000,35.7225,-78.8408,2,241.75824175824175
10015631,Raleigh,27615,3,3,1437,1,1982,2024-03-07,2024-04-22,285000,280000,46,-5000,35.8887,-78.6393,0,194.85038274182324
2510904,Raleigh,27610,3,3,1692,1,2006,2023-05-15,2023-07-05,265000,260000,51,-5000,35.7667,-78.6008,0,153.6643026004728
2509893,Clayton,27527,3,4,2432,1,2008,2023-05-10,2023-08-28,315000,310000,110,-5000,35.6577,-78.3837,3,127.46710526315789
2500393,Raleigh,27616,3,3,1439,1,2004,2023-03-17,2023-05-01,270000,265000,45,-5000,35.8673,-78.5381,0,184.1556636553162
2511671,Cary,27511,3,3,1463,1,1999,2023-05-18,2023-08-15,335000,330000,89,-5000,35.7641,-78.7786,2,225.5639097744361
2496404,Raleigh,27603,2,3,1280,1,2009,2023-02-23,2023-04-06,295000,290000,42,-5000,35.7076,-78.6563,2,226.5625
2466413,Clayton,27520,4,3,1899,1,1992,2022-08-03,2022-10-11,300000,295000,69,-5000,35.6348,-78.451,3,155.34491837809372
2477940,Raleigh,27615,2,3,1539,1,1983,2022-10-07,2022-11-29,300000,295000,53,-5000,35.8887,-78.6393,0,191.6829109811566
2501145,Raleigh,27610,3,3,1685,1,2015,2023-03-23,2023-04-12,300000,295000,20,-5000,35.7667,-78.6008,0,175.07418397626114
2496459,Garner,27529,3,3,1785,1,2023,2023-02-23,2023-05-15,339315,334315,81,-5000,35.6813,-78.5975,0,187.29131652661064
2524905,Durham,27703,3,3,1520,1,2005,2023-08-03,2023-09-22,314900,309900,50,-5000,35.9781,-78.8439,1,203.8815789473684
2482638,Durham,27707,3,3,1543,1,1984,2022-11-07,2023-04-10,270000,265000,154,-5000,35.9631,-78.9315,1,171.74335709656512
2523125,Garner,27529,2,3,1121,1,1984,2023-07-23,2023-09-19,255000,250000,58,-5000,35.6813,-78.5975,0,223.01516503122212
10014625,Wake Forest,27587,3,3,1814,1,2024,2024-03-01,2024-04-24,364990,359990,54,-5000,35.9815,-78.5392,0,198.45093715545755
2499114,Apex,27502,3,5,2597,1,2022,2023-03-10,2023-07-17,570690,565690,129,-5000,35.7225,-78.8408,2,217.82441278398153
2483199,Raleigh,27608,2,3,1459,1,2006,2022-11-10,2022-12-01,515000,510000,21,-5000,35.8077,-78.6463,0,349.5544893762851
2474204,Chapel Hill,27514,2,2,1471,1,1987,2022-09-15,2022-10-11,365000,360000,26,-5000,35.9203,-79.0372,1,244.73147518694765
2461321,Angier,27501,3,2,1792,3,2017,2022-07-10,2022-08-29,355000,350000,50,-5000,35.4897,-78.7249,2,195.3125
2468116,Raleigh,27603,2,3,1678,1,2012,2022-08-11,2022-09-14,360000,355000,34,-5000,35.7076,-78.6563,2,211.56138259833133
10024544,Raleigh,27616,3,3,1435,1,2003,2024-04-21,2024-06-14,286000,281000,54,-5000,35.8673,-78.5381,0,195.81881533101046
2465427,Raleigh,27613,3,3,1373,2,2002,2022-07-29,2022-09-20,345000,340000,53,-5000,35.8949,-78.7051,0,247.632920611799
2457896,Durham,27703,4,4,2227,1,2022,2022-06-23,2022-11-30,435000,430000,160,-5000,35.9781,-78.8439,1,193.08486753480017
2456934,Raleigh,27614,3,3,1728,1,2006,2022-06-18,2022-07-19,360000,355000,31,-5000,35.9457,-78.6433,0,205.4398148148148
2467197,Chapel Hill,27514,2,2,1390,1,1996,2022-08-06,2022-09-08,350000,345000,33,-5000,35.9203,-79.0372,1,248.20143884892087
2537219,Durham,27703,2,3,1571,1,2023,2023-10-13,2023-11-29,359000,354000,47,-5000,35.9781,-78.8439,1,225.3341820496499
2474650,Raleigh,27604,3,2,1736,1,2007,2022-09-16,2022-11-29,365000,360000,74,-5000,35.8334,-78.5799,0,207.3732718894009
2473256,Raleigh,27614,3,3,1644,1,1999,2022-09-09,2022-10-31,365000,360000,52,-5000,35.9457,-78.6433,0,218.97810218978103
2517736,Cary,27519,3,3,2048,1,2014,2023-06-22,2023-08-14,575000,570000,53,-5000,35.8072,-78.887,1,278.3203125
2519332,Durham,27703,2,3,1571,1,2023,2023-06-30,2023-10-16,359000,354000,108,-5000,35.9781,-78.8439,1,225.3341820496499
2454959,Apex,27502,4,4,2401,1,2018,2022-06-10,2022-09-21,450000,445000,103,-5000,35.7225,-78.8408,2,185.33944189920865
2517099,Apex,27502,3,3,2325,1,2023,2023-06-18,2023-12-05,479105,474105,170,-5000,35.7225,-78.8408,2,203.91612903225806
2495927,Durham,27713,4,4,2705,1,2023,2023-02-20,2023-08-31,715000,710000,192,-5000,35.9112,-78.9178,1,262.47689463955635
2466706,Durham,27703,3,3,1897,1,2020,2022-08-04,2022-09-28,449000,444000,55,-5000,35.9781,-78.8439,1,234.05376910911966
2468201,Garner,27529,3,3,1776,1,2015,2022-08-12,2022-09-08,325000,320000,27,-5000,35.6813,-78.5975,0,180.18018018018017
2462306,Apex,27502,2,3,1347,1,2007,2022-07-14,2022-07-28,330000,325000,14,-5000,35.7225,-78.8408,2,241.2769116555308
2507562,Apex,27502,3,3,2325,1,2023,2023-04-27,2023-11-30,477430,472430,217,-5000,35.7225,-78.8408,2,203.19569892473118
2463710,Durham,27713,3,3,1337,1,2005,2022-07-20,2022-08-24,330000,325000,35,-5000,35.9112,-78.9178,1,243.0815258040389
2469181,Raleigh,27616,3,3,1577,1,2014,2022-08-17,2022-09-19,330000,325000,33,-5000,35.8673,-78.5381,0,206.0875079264426
2422942,Durham,27713,4,4,2705,1,2022,2021-12-11,2023-08-29,700000,695000,626,-5000,35.9112,-78.9178,1,256.93160813308685
10013348,Raleigh,27604,2,1,728,1,1981,2024-02-23,2024-05-06,175000,170000,73,-5000,35.8334,-78.5799,0,233.5164835164835
2452900,Cary,27513,3,4,2676,1,2017,2022-06-02,2022-07-28,570000,565000,56,-5000,35.7956,-78.7941,2,211.13602391629297
2498732,Raleigh,27616,3,3,1399,1,2004,2023-03-09,2023-04-24,280000,275000,46,-5000,35.8673,-78.5381,0,196.56897784131522
2541275,Burlington,27215,2,2,1279,1,1980,2023-11-09,2023-12-20,175000,170000,41,-5000,36.0318,-79.4889,4,132.91634089132134
2498549,Durham,27713,3,3,1854,1,2018,2023-03-02,2023-05-22,415000,410000,81,-5000,35.9112,-78.9178,1,221.14347357065805
2476953,Raleigh,27610,3,3,1697,1,2015,2022-09-30,2022-12-28,305000,300000,89,-5000,35.7667,-78.6008,0,176.78255745433117
2484203,Raleigh,27612,2,3,1291,1,2005,2022-11-18,2022-12-28,310000,305000,40,-5000,35.852,-78.6841,0,236.25096824167312
2508675,Apex,27539,4,3,1977,1,2013,2023-05-04,2023-06-12,415000,410000,39,-5000,35.7225,-78.8408,2,207.38492665655033
2526042,Raleigh,27617,2,3,1284,1,2004,2023-08-09,2023-09-29,320000,315000,51,-5000,35.9034,-78.7447,0,245.3271028037383
2529940,Morrisville,27560,3,4,1938,1,2002,2023-08-31,2023-11-14,432500,427500,75,-5000,35.8344,-78.8466,1,220.58823529411765
2493772,Durham,27713,3,3,1883,1,2023,2023-02-05,2023-04-28,424900,419900,82,-5000,35.9112,-78.9178,1,222.99522039298992
2503208,Raleigh,27614,3,3,1681,1,2005,2023-04-04,2023-06-29,285000,280000,86,-5000,35.9457,-78.6433,0,166.56751933372993
2499972,Pittsboro,27312,3,2,2076,1,1988,2023-03-16,2023-04-17,350000,345000,32,-5000,35.7694,-79.1755,1,166.1849710982659
2508361,Raleigh,27606,3,2,1328,1,1974,2023-05-02,2023-06-20,285000,280000,49,-5000,35.7645,-78.7112,2,210.84337349397592
2424676,Raleigh,27610,3,3,1724,1,2007,2021-12-29,2022-03-18,250000,245000,79,-5000,35.7667,-78.6008,0,142.11136890951275
2501226,Raleigh,27612,2,3,1236,1,2006,2023-03-23,2023-05-17,350000,345000,55,-5000,35.852,-78.6841,0,279.126213592233
2505405,Clayton,27520,3,3,1603,1,2023,2023-04-15,2023-09-15,303264,298264,153,-5000,35.6348,-78.451,3,186.06612601372427
2497191,Raleigh,27612,2,3,1403,1,2012,2023-03-01,2023-04-28,350000,345000,58,-5000,35.852,-78.6841,0,245.9016393442623
2503364,Raleigh,27616,3,3,1528,1,2012,2023-04-04,2023-05-31,335000,330000,57,-5000,35.8673,-78.5381,0,215.96858638743456
2493628,Wake Forest,27587,3,3,1881,1,2016,2023-02-03,2023-04-18,335000,330000,74,-5000,35.9815,-78.5392,0,175.43859649122808
2490993,Wake Forest,27587,3,3,1603,1,2022,2022-08-23,2023-06-05,335000,330000,286,-5000,35.9815,-78.5392,0,205.86400499064254
2493542,Knightdale,27545,3,3,1901,1,2006,2023-02-03,2023-04-20,335000,330000,76,-5000,35.7789,-78.4898,0,173.59284587059443
2433066,Raleigh,27614,4,4,2847,1,2006,2022-02-23,2022-04-12,675000,670000,48,-5000,35.9457,-78.6433,0,235.33544081489288
2468639,Apex,27502,3,3,1319,1,2007,2022-08-15,2022-11-10,310000,305000,87,-5000,35.7225,-78.8408,2,231.2357846853677
2483977,Raleigh,27613,3,4,1950,1,2022,2022-11-17,2023-04-10,419000,414000,144,-5000,35.8949,-78.7051,0,212.30769230769232
2464681,Durham,27705,2,2,1346,1,1988,2022-07-26,2022-12-22,280000,275000,149,-5000,36.0218,-78.9478,1,204.30906389301634
10006695,Wake Forest,27587,3,3,1814,1,2024,2024-01-17,2024-04-24,342990,337990,98,-5000,35.9815,-78.5392,0,186.32304299889748
2489066,Raleigh,27610,3,3,1656,1,2016,2023-01-05,2023-04-20,270000,265000,105,-5000,35.7667,-78.6008,0,160.024154589372
